role,source,path,exists,size_bytes,sha256
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:336,06_analysis/paper_figures/round13_collision_energy_10seed/round13_energy_per_discovery.png,True,86716,67283b90ad43a40f100801c65084a363272af7a8d8d593dfb13e8e95a015930a
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:263,06_analysis/paper_figures/round15_long_horizon_3000slot/round15_collision_penalized.png,True,95743,b2879b7c06a432bf6c23659fed93e80ab6cd45c1d9f8890f127585cb66dbd36b
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:265,06_analysis/paper_figures/round15_long_horizon_3000slot/round15_cumulative_discovery_b10.png,True,131579,0f4ead4911e3127348c83eb648c64754fe9872fbc01c1e8e83aa5b9f6f8afe12
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:267,06_analysis/paper_figures/round15_long_horizon_3000slot/round15_cumulative_discovery_b15.png,True,134306,17f5afaef6f40714e06577b60661a8e78f507bf319c8e79aa556a5646335593f
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:261,06_analysis/paper_figures/round15_long_horizon_3000slot/round15_horizon_discovery_600_vs_3000.png,True,120049,330a84602da698b61a07d299b294f668119d0c83cdf31873beed3d18e9db3854
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:95,06_analysis/paper_figures/round3_n100_transfer/area_scale_n100_discovery_rate.png,True,112127,49c94ef70ddb60aa00845e595a216969178e6b7bf4cd2f6d41f51ea0071c6ce2
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:97,06_analysis/paper_figures/round3_n100_transfer/area_scale_n100_lambda2.png,True,111021,f057bfbaa6d2c3c60c4fbff58653a8cdf92e3913b11b6c0e8fcc605a2395348f
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/main.tex:452,06_analysis/paper_figures/round3_robustness/error_profile_discovery_n100_b10.png,True,90010,304cb8b37fbc904901e7336f6d3b49676cc462b455b5affe76c24207d6eda207
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/main.tex:438,06_analysis/paper_figures/round3_robustness/range_gain_discovery_n100_b10.png,True,79547,d9ec18aa2670830db5ef5b7cd1bc7505e91eaf84884e8daa3c3923be1dcf0398
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:135,06_analysis/paper_figures/round3_robustness/range_gain_lambda2_n100_b10.png,True,80731,6e2360a8c97d3eb4ddf062c046c4f3a1b779ea66a190529d45ba293ab364a5da
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/main.tex:470,06_analysis/paper_figures/round4_delay_ablation/ablation_discovery_n100_b10.png,True,109665,116c5189ca5c408dc787611ba416dd786fa84c62abb5ecf9bf0a96daeb27e0c9
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/main.tex:416,06_analysis/paper_figures/round5_mobility_transfer/mobility_discovery_n100_b10.png,True,109785,fd2285268818c51f66ee3629d2956c88f0e28b709718bf16b86ea056e4dd9b74
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:137,06_analysis/paper_figures/round6_slot_duration_sensitivity/slot_duration_collision_penalized_n100_b10.png,True,102884,4393df9c4816ce1a8e87373d3fa18aebe99ee98a6c253c5584b41f5702ff3030
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:133,06_analysis/paper_figures/round6_slot_duration_sensitivity/slot_duration_discovery_n100_b10.png,True,93146,82e422195ac8c8ae73733a38365e03f429ab906d1f627c464e38892b0065c2aa
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:152,06_analysis/paper_figures/round7_scale_beam_grid_light/density_beamwidth_collision_penalized_discovery_n100.png,True,153861,0189ef56b44508dadd4567a601cff103db24f7cb4b0fd635b5d090572bdb471b
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:150,06_analysis/paper_figures/round7_scale_beam_grid_light/density_beamwidth_discovery_rate_n100.png,True,116299,52cae3a8fd8b81d43a87a08c5b849b5496d2e88e9c1db39fb2d53663286d10fc
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:154,06_analysis/paper_figures/round7_scale_beam_grid_light/density_beamwidth_lambda2_n100.png,True,104840,5c385618b17b5e796f6fceb88c682414ed2a0041840a8e6c8c0958b038eacb5e
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:86,06_analysis/paper_figures/round7_scale_beam_grid_light/density_heatmap_proposed_discovery_rate.png,True,73506,5acba97b101d54122076aa7263fdbb35d431d639c4159c7330cd5abde6d4c780
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:88,06_analysis/paper_figures/round7_scale_beam_grid_light/density_node_count_discovery_rate_b10.png,True,111854,18c005fe9994049ec22516ee9c6ed59ebd7bc5eaf5a8a30485dd98d87632b3db
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:232,06_analysis/paper_figures/round8_error_profiles_b15_gm_rw_600slot/ablation_collision_penalized_discovery_n100_b15.png,True,99723,985484b5bcc7e069665c2d1d0654f8923907a8c1c344329a40660bd92108ccd9
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:230,06_analysis/paper_figures/round8_error_profiles_b15_gm_rw_600slot/error_profile_discovery_n100_b15.png,True,86403,d1010e44265edf8cf7107fbc0536e80dad7d2884871141a2318b0a6bd289a43f
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:197,06_analysis/paper_figures/round8_n100_multimobility_full_baseline/full_baseline_discovery_n100_b10.png,True,112732,0100b29bc700df1785e2d6f9073a83961bf96b3b784b564a826bb5543ba65540
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:199,06_analysis/paper_figures/round8_n100_multimobility_full_baseline/full_baseline_discovery_n100_b15.png,True,105566,fc4f7891530523a593ad2f15b97ed5e7a3502097aef9fe5c98f67965793fdeba
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:183,06_analysis/paper_figures/round9_n100_b3_full_baselines_600slot/n100_b3_full_baselines_discovery.png,True,97088,07fa2a6da04b8162c28e11e6694f68fe7bf65dc6e482d9a85322541fbdc81608
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:185,06_analysis/paper_figures/round9_n100_b3_full_baselines_600slot/n100_b3_full_baselines_empty_scan.png,True,88714,e89707517c95421176a00465c21fca066a079e12d90b115898126f596f5d927e
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:416,06_analysis/paper_figures/structured_marl_probe/marl_bc_loss_curve.png,True,210339,d56fc6db62d6d4c3f819533b235de3a1e284abe3fb13fb5b26c905da731f7788
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:409,06_analysis/paper_figures/structured_marl_probe/marl_empty_collision_tradeoff.png,True,80369,e99ab2b9ba954dc086f48bd26efdfc4ea8275a0cefb02a6ad79a18ded99880ed
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:405,06_analysis/paper_figures/structured_marl_probe/marl_eval_discovery_rate.png,True,63746,9148b1be693f6de9b659acb3b5129f2c0eae81e5651d7a6cc09e9dd80037a106
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:407,06_analysis/paper_figures/structured_marl_probe/marl_eval_empty_scan_ratio.png,True,65907,2b2d3ea77a8925f46d3bf68f695f8786c336922494451bff03b028180f58b74c
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:418,06_analysis/paper_figures/structured_marl_probe/marl_reward_curve.png,True,192010,bc7704ba7b53886f77159aedc8a05568a07e2aa49c5d1fd65c4a1450b23cabd9
manuscript_figure,C:/Users/沈高青/Documents/通感一体化辅助的窄波束邻居发现方法研究/07_paper/ieee_twc_isac_nd/supplement.tex:420,06_analysis/paper_figures/structured_marl_probe/marl_rule_residual_scale_sweep.png,True,70182,3fc3a1357a60636272ea7746b3ec74a6aac498001988a521dfe9e802eadd0d4c
